State,County Type,County,Violent crime,Murder and nonnegligent manslaughter,Rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson,Year
Colorado,Nonmetropolitan County,Las Animas,15.0,0.0,4.0,1.0,10.0,50.0,17.0,23.0,10.0,2.0,2024
Colorado,Nonmetropolitan County,Logan,17.0,0.0,1.0,0.0,16.0,45.0,10.0,24.0,11.0,2.0,2024
Colorado,Nonmetropolitan County,Montezuma,29.0,0.0,1.0,1.0,27.0,99.0,18.0,55.0,26.0,2.0,2024
Colorado,Nonmetropolitan County,Montrose,37.0,0.0,0.0,1.0,36.0,76.0,11.0,51.0,14.0,0.0,2024
Colorado,Nonmetropolitan County,Morgan,1.0,0.0,1.0,0.0,0.0,62.0,17.0,32.0,13.0,0.0,2024
Colorado,Nonmetropolitan County,Otero,5.0,0.0,0.0,0.0,5.0,41.0,5.0,29.0,7.0,0.0,2024
Colorado,Nonmetropolitan County,Ouray,4.0,0.0,2.0,0.0,2.0,13.0,0.0,13.0,0.0,0.0,2024
Colorado,Nonmetropolitan County,Phillips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Colorado,Nonmetropolitan County,Pitkin,5.0,0.0,0.0,2.0,3.0,15.0,1.0,11.0,3.0,0.0,2024
Colorado,Nonmetropolitan County,Prowers,12.0,0.0,0.0,0.0,12.0,40.0,8.0,29.0,3.0,1.0,2024
Colorado,Nonmetropolitan County,Rio Blanco,1.0,0.0,1.0,0.0,0.0,11.0,3.0,8.0,0.0,0.0,2024
Colorado,Nonmetropolitan County,Rio Grande,9.0,0.0,0.0,0.0,9.0,6.0,4.0,1.0,1.0,0.0,2024
Colorado,Nonmetropolitan County,Routt,18.0,3.0,6.0,1.0,8.0,42.0,9.0,30.0,3.0,0.0,2024
Colorado,Nonmetropolitan County,Saguache,8.0,0.0,0.0,0.0,8.0,44.0,9.0,29.0,6.0,0.0,2024
Colorado,Nonmetropolitan County,San Miguel,3.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2024
Colorado,Nonmetropolitan County,Summit,30.0,0.0,19.0,0.0,11.0,150.0,12.0,133.0,5.0,2.0,2024
Colorado,Nonmetropolitan County,Washington,9.0,0.0,0.0,0.0,9.0,43.0,11.0,29.0,3.0,0.0,2024
Colorado,Nonmetropolitan County,Yuma,3.0,0.0,2.0,0.0,1.0,22.0,4.0,15.0,3.0,1.0,2024
Delaware,Metropolitan County,New Castle County Police Department,692.0,3.0,50.0,62.0,577.0,2903.0,392.0,1744.0,767.0,1.0,2024
Florida,Metropolitan County,Alachua,219.0,3.0,21.0,15.0,180.0,1205.0,257.0,838.0,110.0,1.0,2024
Florida,Metropolitan County,Baker,79.0,0.0,6.0,2.0,71.0,174.0,26.0,117.0,31.0,0.0,2024
Florida,Metropolitan County,Bay,246.0,2.0,26.0,6.0,212.0,1146.0,200.0,883.0,63.0,0.0,2024
Florida,Metropolitan County,Brevard,439.0,2.0,14.0,33.0,390.0,1790.0,188.0,1540.0,62.0,2.0,2024
Florida,Metropolitan County,Charlotte,207.0,4.0,14.0,6.0,183.0,1392.0,225.0,1082.0,85.0,4.0,2024
Florida,Metropolitan County,Clay,437.0,1.0,91.0,19.0,326.0,1750.0,225.0,1471.0,54.0,7.0,2024
Florida,Metropolitan County,Collier,571.0,5.0,31.0,98.0,437.0,2636.0,200.0,2138.0,298.0,4.0,2024
Florida,Metropolitan County,Flagler,147.0,0.0,41.0,5.0,101.0,726.0,81.0,613.0,32.0,8.0,2024
Florida,Metropolitan County,Hernando,424.0,11.0,38.0,38.0,337.0,2109.0,291.0,1692.0,126.0,12.0,2024
Florida,Metropolitan County,Hillsborough,1569.0,46.0,223.0,135.0,1165.0,6026.0,491.0,4999.0,536.0,25.0,2024
Florida,Metropolitan County,Jacksonville Sheriff's Office,5708.0,61.0,410.0,646.0,4591.0,26601.0,3263.0,19808.0,3530.0,82.0,2024
Florida,Metropolitan County,Jefferson,34.0,0.0,1.0,0.0,33.0,67.0,15.0,51.0,1.0,2.0,2024
Florida,Metropolitan County,Lee,1201.0,9.0,155.0,203.0,834.0,4575.0,462.0,3517.0,596.0,14.0,2024
Florida,Metropolitan County,Leon,481.0,5.0,83.0,48.0,345.0,1751.0,255.0,1412.0,84.0,5.0,2024
Florida,Metropolitan County,Marion,667.0,10.0,92.0,22.0,543.0,2370.0,428.0,1719.0,223.0,4.0,2024
Florida,Metropolitan County,Martin,247.0,0.0,53.0,22.0,172.0,1163.0,161.0,984.0,18.0,6.0,2024
Florida,Metropolitan County,Miami-Dade,4838.0,74.0,432.0,1059.0,3273.0,26623.0,1802.0,21475.0,3346.0,58.0,2024
Florida,Metropolitan County,Nassau,128.0,0.0,30.0,2.0,96.0,107.0,43.0,54.0,10.0,3.0,2024
Florida,Metropolitan County,Palm Beach,1288.0,9.0,173.0,173.0,933.0,5926.0,542.0,4744.0,640.0,25.0,2024
Florida,Metropolitan County,Pinellas,386.0,11.0,60.0,31.0,284.0,2268.0,282.0,1754.0,232.0,8.0,2024
Florida,Metropolitan County,Polk,1276.0,8.0,69.0,106.0,1093.0,3095.0,546.0,2215.0,334.0,6.0,2024
Florida,Metropolitan County,Santa Rosa,232.0,5.0,19.0,12.0,196.0,878.0,148.0,694.0,36.0,2.0,2024
Florida,Metropolitan County,Sarasota,349.0,9.0,29.0,34.0,277.0,2962.0,415.0,2281.0,266.0,5.0,2024
Florida,Metropolitan County,Seminole,357.0,4.0,48.0,34.0,271.0,1453.0,138.0,1197.0,118.0,4.0,2024
Florida,Metropolitan County,Wakulla,56.0,0.0,5.0,0.0,51.0,244.0,42.0,202.0,0.0,0.0,2024
Florida,Metropolitan County,Walton,120.0,1.0,15.0,4.0,100.0,399.0,77.0,299.0,23.0,2.0,2024
Florida,Metropolitan County,Washington,21.0,0.0,6.0,0.0,15.0,43.0,12.0,23.0,8.0,1.0,2024
Florida,Nonmetropolitan County,Columbia,186.0,0.0,14.0,10.0,162.0,424.0,70.0,316.0,38.0,4.0,2024
Florida,Nonmetropolitan County,DeSoto,80.0,2.0,7.0,4.0,67.0,286.0,47.0,222.0,17.0,1.0,2024
Florida,Nonmetropolitan County,Gulf,17.0,1.0,1.0,0.0,15.0,51.0,21.0,30.0,0.0,0.0,2024
Florida,Nonmetropolitan County,Hardee,51.0,0.0,8.0,2.0,41.0,177.0,32.0,138.0,7.0,0.0,2024
Florida,Nonmetropolitan County,Hendry,52.0,0.0,0.0,0.0,52.0,102.0,17.0,67.0,18.0,1.0,2024
Florida,Nonmetropolitan County,Madison,37.0,0.0,1.0,1.0,35.0,132.0,44.0,84.0,4.0,1.0,2024
Florida,Nonmetropolitan County,Monroe,125.0,1.0,5.0,21.0,98.0,392.0,33.0,324.0,35.0,1.0,2024
Florida,Nonmetropolitan County,Okeechobee,116.0,0.0,14.0,4.0,98.0,421.0,81.0,315.0,25.0,2.0,2024
Florida,Nonmetropolitan County,Putnam,41.0,0.0,14.0,5.0,22.0,355.0,72.0,243.0,40.0,1.0,2024
Florida,Nonmetropolitan County,Taylor,53.0,0.0,1.0,2.0,50.0,161.0,58.0,74.0,29.0,2.0,2024
Georgia,Metropolitan County,Barrow,95.0,8.0,16.0,2.0,69.0,699.0,66.0,597.0,36.0,3.0,2024
Georgia,Metropolitan County,Bartow,64.0,1.0,10.0,5.0,48.0,922.0,112.0,711.0,99.0,15.0,2024
Georgia,Metropolitan County,Bibb,1740.0,28.0,114.0,188.0,1410.0,6280.0,953.0,4139.0,1188.0,37.0,2024
Georgia,Metropolitan County,Brooks,10.0,0.0,2.0,0.0,8.0,96.0,21.0,60.0,15.0,0.0,2024
Georgia,Metropolitan County,Bryan,20.0,0.0,6.0,1.0,13.0,209.0,27.0,157.0,25.0,0.0,2024
Georgia,Metropolitan County,Burke ,37.0,1.0,1.0,1.0,34.0,181.0,34.0,123.0,24.0,3.0,2024
Georgia,Metropolitan County,Butts,32.0,2.0,3.0,5.0,22.0,119.0,13.0,84.0,22.0,1.0,2024
Georgia,Metropolitan County,Carroll,97.0,0.0,12.0,7.0,78.0,485.0,90.0,335.0,60.0,4.0,2024
Georgia,Metropolitan County,Catoosa,75.0,1.0,15.0,3.0,56.0,204.0,32.0,145.0,27.0,4.0,2024
Georgia,Metropolitan County,Cherokee,180.0,1.0,27.0,6.0,146.0,776.0,103.0,607.0,66.0,1.0,2024
Georgia,Metropolitan County,Clarke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Georgia,Metropolitan County,Cobb,36.0,1.0,3.0,1.0,31.0,132.0,0.0,129.0,3.0,0.0,2024
Georgia,Metropolitan County,Cobb County Police Department,1249.0,13.0,150.0,157.0,929.0,6816.0,734.0,5248.0,834.0,24.0,2024
Georgia,Metropolitan County,Columbia,107.0,1.0,17.0,7.0,82.0,944.0,105.0,782.0,57.0,3.0,2024
Georgia,Metropolitan County,Coweta,404.0,5.0,72.0,16.0,311.0,697.0,99.0,539.0,59.0,1.0,2024
Georgia,Metropolitan County,Crawford,15.0,1.0,1.0,1.0,12.0,108.0,25.0,59.0,24.0,0.0,2024
Georgia,Metropolitan County,Dade,12.0,0.0,2.0,0.0,10.0,59.0,11.0,47.0,1.0,0.0,2024
Georgia,Metropolitan County,Dawson,50.0,0.0,11.0,1.0,38.0,268.0,17.0,251.0,0.0,0.0,2024
Georgia,Metropolitan County,DeKalb,20.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,1.0,2024
Georgia,Metropolitan County,DeKalb County Police Department,4107.0,121.0,209.0,733.0,3044.0,19854.0,2488.0,12423.0,4943.0,49.0,2024
Georgia,Metropolitan County,Dougherty,0.0,0.0,0.0,0.0,0.0,15.0,0.0,14.0,1.0,0.0,2024
Georgia,Metropolitan County,Dougherty County Police Department,68.0,1.0,9.0,2.0,56.0,277.0,62.0,187.0,28.0,1.0,2024
Georgia,Metropolitan County,Douglas,229.0,2.0,19.0,16.0,192.0,936.0,127.0,711.0,98.0,2.0,2024
Georgia,Metropolitan County,Effingham,28.0,0.0,6.0,0.0,22.0,165.0,38.0,104.0,23.0,0.0,2024
Georgia,Metropolitan County,Fayette,30.0,1.0,2.0,3.0,24.0,208.0,36.0,146.0,26.0,1.0,2024
Georgia,Metropolitan County,Floyd,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2024
Georgia,Metropolitan County,Floyd County Police Department,152.0,2.0,23.0,8.0,119.0,510.0,96.0,356.0,58.0,3.0,2024
Georgia,Metropolitan County,Forsyth,112.0,0.0,19.0,5.0,88.0,953.0,70.0,843.0,40.0,0.0,2024
Georgia,Metropolitan County,Fulton,14.0,1.0,0.0,0.0,13.0,11.0,2.0,9.0,0.0,2.0,2024
Georgia,Metropolitan County,Fulton County Police Department,23.0,0.0,1.0,5.0,17.0,40.0,5.0,22.0,13.0,0.0,2024
Georgia,Metropolitan County,Glynn County Police Department,281.0,3.0,56.0,27.0,195.0,1512.0,135.0,1241.0,136.0,7.0,2024
Georgia,Metropolitan County,Gwinnett,20.0,0.0,3.0,0.0,17.0,8.0,0.0,7.0,1.0,0.0,2024
Georgia,Metropolitan County,Gwinnett County Police Department,1945.0,22.0,308.0,308.0,1307.0,10415.0,1917.0,7294.0,1204.0,24.0,2024
Georgia,Metropolitan County,Hall,290.0,2.0,44.0,17.0,227.0,1139.0,148.0,893.0,98.0,7.0,2024
Georgia,Metropolitan County,Haralson,59.0,0.0,6.0,1.0,52.0,276.0,72.0,182.0,22.0,5.0,2024
Georgia,Metropolitan County,Harris,5.0,0.0,2.0,0.0,3.0,32.0,5.0,20.0,7.0,0.0,2024
Georgia,Metropolitan County,Heard,7.0,2.0,3.0,0.0,2.0,83.0,29.0,47.0,7.0,0.0,2024
Georgia,Metropolitan County,Henry,9.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,2024
Georgia,Metropolitan County,Henry County Police Department,473.0,6.0,152.0,47.0,268.0,2486.0,336.0,1831.0,319.0,2.0,2024
Georgia,Metropolitan County,Jasper,29.0,0.0,2.0,0.0,27.0,119.0,25.0,84.0,10.0,0.0,2024
Georgia,Metropolitan County,Jones,31.0,0.0,2.0,3.0,26.0,156.0,23.0,109.0,24.0,0.0,2024
Georgia,Metropolitan County,Lanier,11.0,0.0,3.0,0.0,8.0,115.0,57.0,52.0,6.0,0.0,2024
Georgia,Metropolitan County,Lee,35.0,2.0,6.0,3.0,24.0,224.0,36.0,162.0,26.0,1.0,2024
Georgia,Metropolitan County,Lowndes,124.0,0.0,37.0,5.0,82.0,830.0,125.0,608.0,97.0,8.0,2024
Georgia,Metropolitan County,Lumpkin,60.0,0.0,11.0,1.0,48.0,132.0,22.0,97.0,13.0,1.0,2024
Georgia,Metropolitan County,Madison,75.0,3.0,10.0,2.0,60.0,194.0,37.0,125.0,32.0,4.0,2024
Georgia,Metropolitan County,Marion,5.0,0.0,1.0,0.0,4.0,26.0,7.0,16.0,3.0,0.0,2024
Georgia,Metropolitan County,McDuffie,29.0,1.0,5.0,1.0,22.0,126.0,38.0,76.0,12.0,0.0,2024
Georgia,Metropolitan County,McIntosh,12.0,0.0,1.0,0.0,11.0,106.0,28.0,68.0,10.0,1.0,2024
Georgia,Metropolitan County,Meriwether,41.0,2.0,2.0,1.0,36.0,123.0,37.0,72.0,14.0,1.0,2024
Georgia,Metropolitan County,Monroe,9.0,0.0,0.0,0.0,9.0,37.0,4.0,22.0,11.0,1.0,2024
Georgia,Metropolitan County,Murray,18.0,0.0,0.0,0.0,18.0,51.0,6.0,36.0,9.0,0.0,2024
Georgia,Metropolitan County,Newton,303.0,2.0,26.0,22.0,253.0,1016.0,124.0,769.0,123.0,8.0,2024
Georgia,Metropolitan County,Oconee,28.0,0.0,3.0,4.0,21.0,511.0,37.0,463.0,11.0,3.0,2024
Georgia,Metropolitan County,Paulding,412.0,4.0,44.0,15.0,349.0,1132.0,120.0,906.0,106.0,9.0,2024
Georgia,Metropolitan County,Peach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Georgia,Metropolitan County,Pickens,15.0,1.0,3.0,0.0,11.0,172.0,30.0,123.0,19.0,0.0,2024
Georgia,Metropolitan County,Pike,18.0,1.0,3.0,1.0,13.0,68.0,21.0,39.0,8.0,2.0,2024
Georgia,Metropolitan County,Rockdale,129.0,5.0,11.0,14.0,99.0,726.0,84.0,530.0,112.0,0.0,2024
Georgia,Metropolitan County,Spalding,115.0,0.0,10.0,4.0,101.0,434.0,117.0,267.0,50.0,0.0,2024
Georgia,Metropolitan County,Talbot,9.0,0.0,1.0,1.0,7.0,35.0,9.0,23.0,3.0,0.0,2024
Georgia,Metropolitan County,Twiggs,11.0,0.0,3.0,0.0,8.0,69.0,14.0,40.0,15.0,0.0,2024
Georgia,Metropolitan County,Walton,27.0,0.0,3.0,2.0,22.0,181.0,13.0,152.0,16.0,0.0,2024
Georgia,Metropolitan County,Whitfield,277.0,5.0,38.0,2.0,232.0,772.0,219.0,468.0,85.0,5.0,2024
Georgia,Metropolitan County,Worth,52.0,0.0,6.0,1.0,45.0,104.0,30.0,58.0,16.0,0.0,2024
Georgia,Nonmetropolitan County,Atkinson,13.0,0.0,1.0,1.0,11.0,36.0,11.0,20.0,5.0,0.0,2024
Georgia,Nonmetropolitan County,Baldwin,108.0,1.0,12.0,2.0,93.0,437.0,79.0,320.0,38.0,1.0,2024
Georgia,Nonmetropolitan County,Ben Hill,36.0,0.0,6.0,3.0,27.0,64.0,10.0,35.0,19.0,0.0,2024
Georgia,Nonmetropolitan County,Berrien,25.0,0.0,7.0,0.0,18.0,124.0,36.0,69.0,19.0,4.0,2024
Georgia,Nonmetropolitan County,Bleckley,12.0,0.0,5.0,0.0,7.0,85.0,19.0,54.0,12.0,0.0,2024
Georgia,Nonmetropolitan County,Bulloch,28.0,2.0,3.0,1.0,22.0,223.0,38.0,165.0,20.0,1.0,2024
Georgia,Nonmetropolitan County,Camden,35.0,0.0,4.0,3.0,28.0,80.0,13.0,57.0,10.0,1.0,2024
Georgia,Nonmetropolitan County,Candler,25.0,0.0,3.0,2.0,20.0,57.0,9.0,44.0,4.0,0.0,2024
Georgia,Nonmetropolitan County,Chattooga,30.0,1.0,6.0,0.0,23.0,221.0,30.0,181.0,10.0,1.0,2024
Georgia,Nonmetropolitan County,Clay,10.0,0.0,1.0,1.0,8.0,25.0,7.0,16.0,2.0,0.0,2024
Georgia,Nonmetropolitan County,Clinch,2.0,0.0,0.0,1.0,1.0,30.0,11.0,15.0,4.0,0.0,2024
Georgia,Nonmetropolitan County,Coffee,54.0,0.0,9.0,1.0,44.0,300.0,63.0,205.0,32.0,2.0,2024
Georgia,Nonmetropolitan County,Cook,7.0,0.0,2.0,0.0,5.0,90.0,19.0,61.0,10.0,2.0,2024
Georgia,Nonmetropolitan County,Crisp,32.0,0.0,5.0,1.0,26.0,167.0,25.0,127.0,15.0,1.0,2024
Georgia,Nonmetropolitan County,Decatur,42.0,2.0,4.0,1.0,35.0,149.0,49.0,83.0,17.0,1.0,2024
Georgia,Nonmetropolitan County,Early,8.0,0.0,0.0,0.0,8.0,35.0,10.0,23.0,2.0,1.0,2024
Georgia,Nonmetropolitan County,Emanuel,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2024
Georgia,Nonmetropolitan County,Fannin,28.0,0.0,8.0,0.0,20.0,151.0,24.0,102.0,25.0,2.0,2024
Georgia,Nonmetropolitan County,Gilmer,62.0,1.0,12.0,1.0,48.0,174.0,39.0,111.0,24.0,0.0,2024
Georgia,Nonmetropolitan County,Glascock,3.0,0.0,1.0,0.0,2.0,23.0,5.0,10.0,8.0,0.0,2024
Georgia,Nonmetropolitan County,Gordon,58.0,1.0,10.0,2.0,45.0,230.0,40.0,156.0,34.0,2.0,2024
Georgia,Nonmetropolitan County,Grady,13.0,0.0,2.0,1.0,10.0,50.0,19.0,20.0,11.0,0.0,2024
Georgia,Nonmetropolitan County,Greene,16.0,0.0,1.0,1.0,14.0,76.0,7.0,60.0,9.0,0.0,2024
Georgia,Nonmetropolitan County,Habersham,19.0,0.0,6.0,1.0,12.0,178.0,44.0,124.0,10.0,1.0,2024
Georgia,Nonmetropolitan County,Hart,56.0,0.0,5.0,0.0,51.0,134.0,26.0,92.0,16.0,0.0,2024
Georgia,Nonmetropolitan County,Irwin,8.0,0.0,1.0,1.0,6.0,49.0,10.0,34.0,5.0,0.0,2024
Georgia,Nonmetropolitan County,Jefferson,22.0,0.0,2.0,1.0,19.0,102.0,25.0,54.0,23.0,2.0,2024
Georgia,Nonmetropolitan County,Laurens,58.0,1.0,15.0,1.0,41.0,337.0,54.0,234.0,49.0,1.0,2024
Georgia,Nonmetropolitan County,Mitchell,32.0,0.0,4.0,0.0,28.0,122.0,13.0,79.0,30.0,1.0,2024
Georgia,Nonmetropolitan County,Montgomery,16.0,0.0,1.0,1.0,14.0,46.0,19.0,24.0,3.0,0.0,2024
Georgia,Nonmetropolitan County,Pierce,25.0,0.0,5.0,0.0,20.0,102.0,19.0,69.0,14.0,1.0,2024
Georgia,Nonmetropolitan County,Polk,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2024
Georgia,Nonmetropolitan County,Polk County Police Department,24.0,0.0,4.0,1.0,19.0,306.0,37.0,149.0,120.0,2.0,2024
Georgia,Nonmetropolitan County,Putnam,31.0,1.0,3.0,0.0,27.0,121.0,25.0,78.0,18.0,2.0,2024
Georgia,Nonmetropolitan County,Rabun,14.0,0.0,3.0,0.0,11.0,77.0,14.0,49.0,14.0,0.0,2024
Georgia,Nonmetropolitan County,Schley,5.0,0.0,0.0,0.0,5.0,14.0,2.0,12.0,0.0,0.0,2024
Georgia,Nonmetropolitan County,Sumter,35.0,1.0,1.0,1.0,32.0,145.0,20.0,74.0,51.0,5.0,2024
Georgia,Nonmetropolitan County,Tattnall,16.0,0.0,3.0,2.0,11.0,122.0,35.0,68.0,19.0,0.0,2024
Georgia,Nonmetropolitan County,Thomas,32.0,1.0,8.0,7.0,16.0,310.0,54.0,233.0,23.0,4.0,2024
Georgia,Nonmetropolitan County,Tift,171.0,2.0,10.0,13.0,146.0,484.0,105.0,313.0,66.0,4.0,2024
Georgia,Nonmetropolitan County,Troup,57.0,4.0,18.0,4.0,31.0,397.0,90.0,274.0,33.0,1.0,2024
Georgia,Nonmetropolitan County,Turner,1.0,0.0,0.0,0.0,1.0,39.0,10.0,22.0,7.0,0.0,2024
Georgia,Nonmetropolitan County,Union,8.0,0.0,0.0,0.0,8.0,66.0,14.0,44.0,8.0,0.0,2024
Georgia,Nonmetropolitan County,Upson,6.0,0.0,1.0,0.0,5.0,32.0,6.0,16.0,10.0,1.0,2024
Georgia,Nonmetropolitan County,Ware,41.0,0.0,5.0,2.0,34.0,146.0,35.0,88.0,23.0,1.0,2024
Georgia,Nonmetropolitan County,White,11.0,1.0,1.0,1.0,8.0,102.0,18.0,73.0,11.0,0.0,2024
Georgia,Nonmetropolitan County,Wilkes,36.0,3.0,3.0,2.0,28.0,93.0,19.0,63.0,11.0,1.0,2024
Hawaii,Nonmetropolitan County,Kauai Police Department,215.0,2.0,61.0,11.0,141.0,1507.0,209.0,1182.0,116.0,111.0,2024
Idaho,Metropolitan County,Ada,216.0,2.0,61.0,6.0,147.0,538.0,78.0,399.0,61.0,5.0,2024
Idaho,Metropolitan County,Boise,22.0,0.0,0.0,0.0,22.0,13.0,8.0,5.0,0.0,1.0,2024
Idaho,Metropolitan County,Bonneville,139.0,0.0,29.0,2.0,108.0,523.0,240.0,260.0,23.0,1.0,2024
Idaho,Metropolitan County,Canyon,167.0,1.0,31.0,2.0,133.0,193.0,53.0,97.0,43.0,3.0,2024
Idaho,Metropolitan County,Franklin,6.0,0.0,1.0,0.0,5.0,9.0,1.0,8.0,0.0,0.0,2024
Idaho,Metropolitan County,Jefferson,11.0,0.0,1.0,0.0,10.0,94.0,26.0,61.0,7.0,1.0,2024
Idaho,Metropolitan County,Jerome,52.0,1.0,8.0,0.0,43.0,84.0,34.0,49.0,1.0,1.0,2024
Idaho,Metropolitan County,Kootenai,118.0,0.0,23.0,4.0,91.0,459.0,52.0,385.0,22.0,5.0,2024
Idaho,Metropolitan County,Nez Perce,9.0,0.0,1.0,0.0,8.0,33.0,8.0,21.0,4.0,0.0,2024
Idaho,Metropolitan County,Twin Falls,40.0,0.0,5.0,0.0,35.0,68.0,29.0,31.0,8.0,0.0,2024
Idaho,Nonmetropolitan County,Adams,7.0,0.0,1.0,0.0,6.0,42.0,9.0,31.0,2.0,0.0,2024
Idaho,Nonmetropolitan County,Bear Lake,0.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,2024
Idaho,Nonmetropolitan County,Benewah,34.0,0.0,2.0,0.0,32.0,60.0,11.0,43.0,6.0,1.0,2024
Idaho,Nonmetropolitan County,Bingham,39.0,0.0,3.0,0.0,36.0,137.0,43.0,80.0,14.0,0.0,2024
Idaho,Nonmetropolitan County,Blaine,12.0,0.0,2.0,0.0,10.0,21.0,4.0,16.0,1.0,2.0,2024
Idaho,Nonmetropolitan County,Bonner,35.0,0.0,10.0,2.0,23.0,203.0,50.0,136.0,17.0,2.0,2024
Idaho,Nonmetropolitan County,Boundary,26.0,0.0,10.0,0.0,16.0,23.0,6.0,16.0,1.0,0.0,2024
Idaho,Nonmetropolitan County,Cassia,42.0,0.0,2.0,2.0,38.0,163.0,11.0,146.0,6.0,0.0,2024
Idaho,Nonmetropolitan County,Clearwater,14.0,1.0,0.0,0.0,13.0,31.0,5.0,21.0,5.0,0.0,2024
Idaho,Nonmetropolitan County,Custer,2.0,0.0,0.0,0.0,2.0,7.0,0.0,5.0,2.0,0.0,2024
Idaho,Nonmetropolitan County,Elmore,16.0,2.0,0.0,0.0,14.0,46.0,6.0,27.0,13.0,0.0,2024
Idaho,Nonmetropolitan County,Fremont,9.0,0.0,1.0,0.0,8.0,42.0,6.0,33.0,3.0,0.0,2024
Idaho,Nonmetropolitan County,Gooding,19.0,0.0,0.0,1.0,18.0,23.0,3.0,19.0,1.0,2.0,2024
Idaho,Nonmetropolitan County,Idaho,10.0,0.0,2.0,0.0,8.0,51.0,15.0,28.0,8.0,1.0,2024
Idaho,Nonmetropolitan County,Latah,19.0,0.0,6.0,0.0,13.0,50.0,14.0,31.0,5.0,1.0,2024
Idaho,Nonmetropolitan County,Lemhi,7.0,0.0,0.0,0.0,7.0,4.0,1.0,3.0,0.0,0.0,2024
Idaho,Nonmetropolitan County,Lincoln,16.0,0.0,1.0,0.0,15.0,18.0,4.0,10.0,4.0,0.0,2024
Idaho,Nonmetropolitan County,Madison,3.0,0.0,0.0,0.0,3.0,56.0,20.0,32.0,4.0,0.0,2024
Idaho,Nonmetropolitan County,Oneida,30.0,0.0,6.0,0.0,24.0,19.0,1.0,15.0,3.0,0.0,2024
Idaho,Nonmetropolitan County,Payette,27.0,0.0,1.0,1.0,25.0,53.0,5.0,40.0,8.0,1.0,2024
Idaho,Nonmetropolitan County,Shoshone,32.0,0.0,3.0,0.0,29.0,57.0,11.0,43.0,3.0,0.0,2024
Idaho,Nonmetropolitan County,Teton,9.0,0.0,1.0,0.0,8.0,33.0,14.0,17.0,2.0,0.0,2024
Idaho,Nonmetropolitan County,Valley,18.0,1.0,2.0,0.0,15.0,55.0,6.0,47.0,2.0,0.0,2024
Idaho,Nonmetropolitan County,Washington,4.0,0.0,1.0,0.0,3.0,8.0,0.0,7.0,1.0,0.0,2024
Illinois,Metropolitan County,Bond,8.0,0.0,6.0,0.0,2.0,27.0,8.0,11.0,8.0,2.0,2024
Illinois,Metropolitan County,Boone,32.0,0.0,8.0,1.0,23.0,106.0,34.0,61.0,11.0,0.0,2024
Illinois,Metropolitan County,Calhoun,7.0,0.0,0.0,0.0,7.0,10.0,0.0,8.0,2.0,0.0,2024
Illinois,Metropolitan County,Champaign,80.0,2.0,7.0,1.0,70.0,314.0,140.0,148.0,26.0,3.0,2024
Illinois,Metropolitan County,Clinton,6.0,0.0,1.0,0.0,5.0,59.0,24.0,30.0,5.0,0.0,2024
Illinois,Metropolitan County,Cook,601.0,1.0,166.0,42.0,392.0,1585.0,101.0,1310.0,174.0,6.0,2024
Illinois,Metropolitan County,DeKalb,34.0,0.0,12.0,1.0,21.0,94.0,33.0,51.0,10.0,2.0,2024
Illinois,Metropolitan County,DuPage,53.0,2.0,15.0,6.0,30.0,340.0,70.0,233.0,37.0,3.0,2024
Illinois,Metropolitan County,Ford,5.0,1.0,0.0,0.0,4.0,26.0,13.0,10.0,3.0,0.0,2024
Illinois,Metropolitan County,Grundy,22.0,1.0,9.0,0.0,12.0,75.0,23.0,47.0,5.0,1.0,2024
Illinois,Metropolitan County,Henry,14.0,0.0,4.0,0.0,10.0,64.0,14.0,41.0,9.0,2.0,2024
Illinois,Metropolitan County,Jersey,15.0,0.0,2.0,0.0,13.0,67.0,19.0,42.0,6.0,1.0,2024
Illinois,Metropolitan County,Kane,72.0,1.0,26.0,0.0,45.0,212.0,61.0,117.0,34.0,3.0,2024
Illinois,Metropolitan County,Kankakee,83.0,7.0,10.0,1.0,65.0,132.0,71.0,61.0,0.0,3.0,2024
Illinois,Metropolitan County,Kendall,36.0,0.0,15.0,7.0,14.0,135.0,47.0,72.0,16.0,1.0,2024
Illinois,Metropolitan County,Macoupin,17.0,0.0,3.0,0.0,14.0,60.0,15.0,17.0,28.0,0.0,2024
Illinois,Metropolitan County,Madison,100.0,0.0,31.0,5.0,64.0,665.0,221.0,384.0,60.0,2.0,2024
Illinois,Metropolitan County,Marshall,0.0,0.0,0.0,0.0,0.0,52.0,29.0,15.0,8.0,0.0,2024
